     ____
    / _  |   Frida 12.6.20 - A world-class dynamic instrumentation toolkit
   | (_| |
    > _  |   Commands:
   /_/ |_|       help      -> Displays the help system
   . . . .       object?   -> Display information about 'object'
   . . . .       exit/quit -> Exit
   . . . .
   . . . .   More info at http://www.frida.re/docs/home/
Spawning `com.cz.babySister`...
Spawned `com.cz.babySister`. Resuming main thread!
[Google AOSP on msm8996::com.cz.babySister]-> message: {'type': 'send', 'payload': 'name:_ZNSt3__113basic_filebufIcNS_11char_traitsIcEEE7seekposENS_4fposI9mbstate_tEEj  address:0x79a08b5374'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11ClassLinker16NumZygoteClassesEv  address:0x79a04d8b4c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art2gc10accounting11SpaceBitmapILm8EE4DumpEv  address:0x79a058dfdc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space5Space13AsRegionSpaceEv  address:0x79a060319c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier14MethodVerifier27ResolveMethodAndCheckAccessEjNS0_10MethodTypeE  address:0x79a088f244'} data: None
message: {'type': 'send', 'payload': 'name:artInvokeInterfaceTrampolineWithAccessCheck  address:0x79a08de338'} data: None
message: {'type': 'send', 'payload': 'name:MterpGetObjStatic  address:0x79a08ec220'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art36SetQuickAllocEntryPointsInstrumentedEb  address:0x79a08cc6b0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc10accounting11SpaceBitmapILm8EEC1ERKNSt3__112basic_stringIcNS4_11char_traitsIcEENS4_9allocatorIcEEEEPNS_6MemMapEPmmPKvm  address:0x79a058e00c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art15instrumentation15Instrumentation22UndeoptimizeEverythingEPKc  address:0x79a06198e0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art19ZeroAndReleasePagesEPvm  address:0x79a074de64'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art9BaseMutexD0Ev  address:0x79a0492c18'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc4Heap16AddModUnionTableEPNS0_10accounting13ModUnionTableE  address:0x79a05c0aec'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc23ScopedGCCriticalSectionD2Ev  address:0x79a05e8dc0'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__114__split_bufferIPN3art15instrumentation25InstrumentationStackFrameENS_9allocatorIS4_EEE10push_frontERKS4_  address:0x79a061d86c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_  address:0x79a0920ffc'} data: None
message: {'type': 'send', 'payload': 'name:_ZThn16_N3art2gc9collector11MarkCompact17MarkHeapReferenceEPNS_6mirror13HeapReferenceINS3_6ObjectEEEb  address:0x79a05a9694'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVN3art14AotClassLinkerE  address:0x79a09d3a50'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space13RosAllocSpace4TrimEv  address:0x79a0601080'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art15instrumentation15Instrumentation33UninstrumentQuickAllocEntryPointsEv  address:0x79a0618270'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art7Monitor15IsValidLockWordENS_8LockWordE  address:0x79a077aeac'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc18ReferenceProcessor17ProcessReferencesEbPNS_12TimingLoggerEbPNS0_9collector16GarbageCollectorE  address:0x79a05e701c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art9OatHeader14UpdateChecksumEPKvm  address:0x79a07ac150'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier14MethodVerifier18CheckNotMoveResultEPKti  address:0x79a0880cc8'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__17__sort3IRN3art20LinkFieldsComparatorENS_16__deque_iteratorIPNS1_8ArtFieldEPS6_RS6_PS7_lLl512EEEEEjT0_SB_SB_T_  address:0x79a0506c2c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art7OatFile3EndEv  address:0x79a07b0700'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc4Heap14GetPercentFreeEv  address:0x79a05d772c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space16BumpPointerSpace5ClearEv  address:0x79a05e91dc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art4JDWP9JdwpState15NextEventSerialEv  address:0x79a06c1444'} data: None
message: {'type': 'send', 'payload': 'name:deflate  address:0x79a091583c'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVNSt3__120__shared_ptr_emplaceIdNS_9allocatorIdEEEE  address:0x79a09dc2a0'} data: None
message: {'type': 'send', 'payload': 'name:artSetBooleanInstanceFromCode  address:0x79a08d0e18'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16vectorIN3art19DexFileAndClassPairENS_9allocatorIS2_EEE21__push_back_slow_pathIS2_EEvOT_  address:0x79a07c1ce0'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVN3art2gc5space16ImageSpaceLoader21FixupArtMethodVisitorE  address:0x79a09d6db0'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVN3art14DumpCheckpointE  address:0x79a09dcd80'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector17ConcurrentCopying22MarkZygoteLargeObjectsEv  address:0x79a059328c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE7seekposENS_4fposI9mbstate_tEEj  address:0x79a04918a4'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier12RegTypeCache9AddStringERKNS_11StringPieceE  address:0x79a089dd60'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11interpreter16UnstartedRuntime29UnstartedThreadGetNativeStateEPNS_6ThreadEPNS_11ShadowFrameEPNS_6JValueEm  address:0x79a06a2b68'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art22ProfileCompilationInfo11DexFileData15FindOrAddMethodEt  address:0x79a06dd718'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art15DexFileVerifier21CheckStaticFieldTypesEPKNS_7DexFile8ClassDefE  address:0x79a05584ac'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art6MemMap8MapDummyEPKcPhm  address:0x79a074aa58'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art22ProfileCompilationInfo9AddMethodERKNS_17ProfileMethodInfoE  address:0x79a06da208'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9allocator8RosAlloc34AssertAllThreadLocalRunsAreRevokedEv  address:0x79a0487b68'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__112__hash_tableINS_17__hash_value_typeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEPFvPN3art6ThreadEPNS8_9ArtMethodEPNS8_6mirror6ObjectEPjPNS8_6JValueEEEENS_22__unordered_map_hasherIS7_SL_NS_4hashIS7_EELb1EEENS_21__unordered_map_equalIS7_SL_NS_8equal_toIS7_EELb1EEENS5_ISL_EEE20__node_insert_uniqueEPNS_11__hash_nodeISL_PvEE  address:0x79a06abe0c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art16WellKnownClasses28java_lang_IllegalAccessErrorE  address:0x79a09e7de8'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier14MethodVerifier15GetBranchOffsetEjPiPbS3_  address:0x79a0881200'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc4Heap19GetReferringObjectsERNS_24VariableSizedHandleScopeENS_6HandleINS_6mirror6ObjectEEEiRNSt3__16vectorIS7_NS8_9allocatorIS7_EEEE  address:0x79a05d4354'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc10accounting11SpaceBitmapILm4096EE12OffsetToMaskEm  address:0x79a058e53c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier14MethodVerifier12VerifyMethodEPNS_6ThreadEjPKNS_7DexFileENS_6HandleINS_6mirror8DexCacheEEENS7_INS8_11ClassLoaderEEERKNS4_8ClassDefEPKNS4_8CodeItemEPNS_9ArtMethodEjPNS_17CompilerCallbacksEbNS0_15HardFailLogModeEbPNSt3__112basic_stringIcNSO_11char_traitsIcEENSO_9allocatorIcEEEE  address:0x79a087ca5c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16__treeIN3art8verifier12VerifierDeps16MethodResolutionENS_4lessIS4_EENS_9allocatorIS4_EEE25__emplace_unique_key_argsIS4_JRKS4_EEENS_4pairINS_15__tree_iteratorIS4_PNS_11__tree_nodeIS4_PvEElEEbEERKT_DpOT0_  address:0x79a08ae7d0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space16BumpPointerSpace6CreateERKNSt3__112basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEEmPh  address:0x79a05e8de0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art9JNIEnvExtC2EPNS_6ThreadEPNS_9JavaVMExtEPNSt3__112basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEE  address:0x79a06c95a4'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art22ProfileCompilationInfo9MergeWithERKS0_b  address:0x79a06ded90'} data: None
message: {'type': 'send', 'payload': 'name:MterpAddHotnessBatch  address:0x79a08ed088'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art20ScopedArenaAllocatorC2EPNS_10ArenaStackE  address:0x79a0496714'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11StringPiece6substrEmm  address:0x79a0497304'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16vectorIPN3art6mirror13HeapReferenceINS2_6ObjectEEENS_9allocatorIS6_EEE6assignIPS6_EENS_9enable_ifIXaasr21__is_forward_iteratorIT_EE5valuesr16is_constructibleIS6_NS_15iterator_traitsISD_E9referenceEEE5valueEvE4typeESD_SD_  address:0x79a05899ec'} data: None
message: {'type': 'send', 'payload': 'name:_tr_tally  address:0x79a091d7bc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art9ArtMethod15EqualParametersENS_6HandleINS_6mirror11ObjectArrayINS2_5ClassEEEEE  address:0x79a048b788'} data: None
message: {'type': 'send', 'payload': 'name:_ZN9unix_file6FdFile10PreadFullyEPvmm  address:0x79a049c164'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space11RegionSpace18DumpNonFreeRegionsERNSt3__113basic_ostreamIcNS3_11char_traitsIcEEEE  address:0x79a05ff198'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11ClassLinker23VerifyClassUsingOatFileERKNS_7DexFileENS_6ObjPtrINS_6mirror5ClassEEERNS6_6StatusE  address:0x79a04e4408'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16__treeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEENS_4lessIS6_EENS4_IS6_EEE7destroyEPNS_11__tree_nodeIS6_PvEE  address:0x79a050cce4'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__114__split_bufferIPNS_5tupleIJPKvmbEEERNS_9allocatorIS5_EEE9push_backEOS5_  address:0x79a0554160'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art7OatFile8OatClassC2EPKS0_NS_6mirror5Class6StatusENS_12OatClassTypeEjPKjPKNS_16OatMethodOffsetsE  address:0x79a07b4454'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art17ExecAndReturnCodeERNSt3__16vectorINS0_12basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEENS5_IS7_EEEEPS7_  address:0x79a05718fc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8StackMap17kNoDexRegisterMapE  address:0x79a096a178'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art14ObjectRegistryD2Ev  address:0x79a06c7d10'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art18RuntimeArgumentMap19MethodTraceFileSizeE  address:0x79a09e7950'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art9BaseMutex7DumpAllERNSt3__113basic_ostreamIcNS1_11char_traitsIcEEEE  address:0x79a0492c1c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16__treeIPN3art9HistogramImEENS1_16CumulativeLogger19HistogramComparatorENS_9allocatorIS4_EEE12__find_equalIS4_EERPNS_16__tree_node_baseIPvEERPNS_15__tree_end_nodeISE_EERKT_  address:0x79a049a494'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art10ClassTable10VisitRootsINS_2gc9collector9MarkSweep13MarkStackTaskILb0EE25MarkObjectParallelVisitorEEEvRKT_  address:0x79a05b4b7c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art16WellKnownClasses25StringInitToStringFactoryEPNS_9ArtMethodE  address:0x79a08afcdc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art4JDWPlsERNSt3__113basic_ostreamIcNS1_11char_traitsIcEEEERKNS0_17JdwpSuspendPolicyE  address:0x79a0910634'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art18FindMethodFromCodeILNS_10InvokeTypeE4ELb1EEEPNS_9ArtMethodEjPNS_6ObjPtrINS_6mirror6ObjectEEES3_PNS_6ThreadE  address:0x79a0626c28'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art9OatHeader33GetQuickToInterpreterBridgeOffsetEv  address:0x79a07ad398'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space16LargeObjectSpaceC2ERKNSt3__112basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEEPhSC_  address:0x79a05f8034'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art14ArenaAllocator31AllocFromNewArenaWithMemoryToolEm  address:0x79a048f224'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art16WellKnownClasses7ToClassEP7_jclass  address:0x79a08b1e08'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art2gc4Heap23GetObjectsAllocatedEverEv  address:0x79a05c6164'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art22IndirectReferenceTable7IsValidEv  address:0x79a0614a30'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVN3art15instrumentation24InstallStubsClassVisitorE  address:0x79a09d80c0'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11ShadowFrame13GetThisObjectEt  address:0x79a069c684'} data: None
message: {'type': 'send', 'payload': 'name:artGetByteInstanceFromCode  address:0x79a08cef44'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc10accounting9CardTableD2Ev  address:0x79a0583abc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc18ReferenceProcessor20BroadcastForSlowPathEPNS_6ThreadE  address:0x79a05e6cb8'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector17ConcurrentCopying25GrayAllDirtyImmuneObjectsEv  address:0x79a0590f80'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art6Thread13DecodeJObjectEP8_jobject  address:0x79a0854ccc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc4Heap24IncrementDisableMovingGCEPNS_6ThreadE  address:0x79a05c3850'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector11MarkCompact16SweepSystemWeaksEv  address:0x79a05a9128'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11ShadowFrame13GetThisObjectEv  address:0x79a069c50c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art22ClassHierarchyAnalysis28InitSingleImplementationFlagENS_6HandleINS_6mirror5ClassEEEPNS_9ArtMethodENS_11PointerSizeE  address:0x79a049e8bc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art3Dbg16EnableCollectionEm  address:0x79a051f994'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11ElfFileImplI10ElfTypes32EC1EPN9unix_file6FdFileEbbPh  address:0x79a0567e74'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__112__hash_tableINS_17__hash_value_typeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEPFvPN3art6ThreadEPNS8_9ArtMethodEPNS8_6mirror6ObjectEPjPNS8_6JValueEEEENS_22__unordered_map_hasherIS7_SL_NS_4hashIS7_EELb1EEENS_21__unordered_map_equalIS7_SL_NS_8equal_toIS7_EELb1EEENS5_ISL_EEE4findIS7_EENS_15__hash_iteratorIPNS_11__hash_nodeISL_PvEEEERKT_  address:0x79a06ac768'} data: None
message: {'type': 'send', 'payload': 'name:inflateInit_  address:0x79a09185c0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5spacelsERNSt3__113basic_ostreamIcNS2_11char_traitsIcEEEERKNS1_11RegionSpace11RegionStateE  address:0x79a090f8a8'} data: None
message: {'type': 'send', 'payload': 'name:_Z14StartIterationPvPS_PK9ZipStringS3_  address:0x79a09126d0'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11ElfFileImplI10ElfTypes64E5BeginEv  address:0x79a0561de8'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc10accounting11SpaceBitmapILm8EE8CopyFromEPS3_  address:0x79a058dbf8'} data: None
message: {'type': 'send', 'payload': 'name:_ZTVN3art2gc9collector9MarkSweep13MarkStackTaskILb0EEE  address:0x79a09d5df0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc4Heap27UpdateGcCountRateHistogramsEv  address:0x79a05d7770'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art17ReaderWriterMutex13ExclusiveLockEPNS_6ThreadE  address:0x79a04937e0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art3jit3Jit21CanInvokeCompiledCodeEPNS_9ArtMethodE  address:0x79a06cd41c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art18RuntimeArgumentMap17MemoryMaximumSizeE  address:0x79a09e72b0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art21FileExistsAndNotEmptyERKNSt3__112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEE  address:0x79a0879b48'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11MemMapArenaC1EmbPKc  address:0x79a048e748'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc10accounting10HeapBitmap24ReplaceLargeObjectBitmapEPNS1_11SpaceBitmapILm4096EEES5_  address:0x79a05843b8'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier14MethodVerifier10VisitRootsEPNS_11RootVisitorERKNS_8RootInfoE  address:0x79a089281c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__110__function6__funcIN7android4base10LogdLoggerENS_9allocatorIS4_EEFvNS3_5LogIdENS3_11LogSeverityEPKcSA_jSA_EE7destroyEv  address:0x79a0487b68'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art3Dbg19SetStaticFieldValueEmmi  address:0x79a0525f08'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space13DlMallocSpace4WalkEPFvPvS3_mS3_ES3_  address:0x79a05eb018'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art6MemMap9HasMemMapEPS0_  address:0x79a074c96c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art6mips64lsERNSt3__113basic_ostreamIcNS1_11char_traitsIcEEEERKNS0_11FpuRegisterE  address:0x79a08b846c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art12StackVisitor6GetFPREj  address:0x79a0842ff8'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector17ConcurrentCopying27VerifyNoFromSpaceReferencesEv  address:0x79a0596750'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art6mirror14PrimitiveArrayIfE10VisitRootsEPNS_11RootVisitorE  address:0x79a0758404'} data: None
message: {'type': 'send', 'payload': 'name:artInvokePolymorphic  address:0x79a08e3918'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16__treeINS_12__value_typeIPKhNS_6vectorIPN3art6mirror13HeapReferenceINS6_6ObjectEEENS_9allocatorISA_EEEEEENS_19__map_value_compareIS3_SE_NS_4lessIS3_EELb1EEENSB_ISE_EEE25__emplace_unique_key_argsIS3_JRKS3_RKSD_EEENS_4pairINS_15__tree_iteratorISE_PNS_11__tree_nodeISE_PvEElEEbEERKT_DpOT0_  address:0x79a058988c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11Transaction15InternStringLogC2ENS_6ObjPtrINS_6mirror6StringEEENS1_10StringKindENS1_8StringOpE  address:0x79a0874378'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art3Dbg12StringToUtf8EmPNSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE  address:0x79a0525f2c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc5space26ContinuousMemMapAllocSpace13UnBindBitmapsEv  address:0x79a060380c'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art4JDWP9JdwpState12HandlePacketEv  address:0x79a06c22b4'} data: None
message: {'type': 'send', 'payload': 'name:_ZNK3art11ClassLinker20IsJniDlsymLookupStubEPKv  address:0x79a04f96f4'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector17ConcurrentCopying27SwitchToSharedMarkStackModeEv  address:0x79a0594c20'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art6Thread14CreateCallbackEPv  address:0x79a084952c'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16__treeIN3art23DexCacheResolvedClassesENS_4lessIS2_EENS_9allocatorIS2_EEE4findIS2_EENS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEERKT_  address:0x79a0500c18'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art25register_java_lang_SystemEP7_JNIEnv  address:0x79a0792708'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art8verifier12VerifierDeps26MaybeRecordClassResolutionERKNS_7DexFileENS_3dex9TypeIndexEPNS_6mirror5ClassE  address:0x79a08a8af8'} data: None
message: {'type': 'send', 'payload': 'name:_ZNSt3__16vectorIPKN3art8verifier7RegTypeENS1_27ScopedArenaAllocatorAdapterIS5_EEE21__push_back_slow_pathIS5_EEvOT_  address:0x79a08a15f4'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2gc9collector15StickyMarkSweepC1EPNS0_4HeapEbRKNSt3__112basic_stringIcNS5_11char_traitsIcEENS5_9allocatorIcEEEE  address:0x79a05bcbf0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art16OatMethodOffsetsC2Ej  address:0x79a07ae7d0'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art2ti5AgentC1EOS1_  address:0x79a086b2dc'} data: None
message: {'type': 'send', 'payload': 'name:_ZN3art11annotations30GetSignatureAnnotationForClassENS_6HandleINS_6mirror5ClassEEE  address:0x79a054f76c'} data: None
